game_id,offense,last_drive_q2_clock,last_drive_q2_play_id,last_drive_q2,last_drive_end_event_q2,next_drive_q3_play_id,next_drive_q3,next_drive_end_event_q3
22645,ILST,01:05,4628189,6.0,DOWNS,4629162,7.0,PUNT
22646,IANO,03:01,4623847,3.0,FIELD GOAL,4624752,4.0,TOUCHDOWN
22646,INST,00:19,4624438,3.0,END OF HALF,4624545,4.0,PUNT
22647,MDMO,00:31,4644860,6.0,END OF HALF,4644871,7.0,INTERCEPTION
22647,VALY,01:00,4644856,8.0,INTERCEPTION,4644906,9.0,FIELD GOAL
22648,CTSH,03:40,4647281,5.0,FIELD GOAL,4647299,6.0,PUNT
22648,VANO,07:58,4647268,4.0,TOUCHDOWN,4647294,5.0,DOWNS
22649,NCCE,00:02,4646557,7.0,END OF HALF,4646627,8.0,PUNT
22649,NCCM,00:55,4646527,7.0,FIELD GOAL,4646648,8.0,PUNT
22650,MOSW,02:06,4616904,6.0,PUNT,4617944,7.0,MISSED FG
22650,NDUN,01:24,4617126,6.0,FIELD GOAL,4618150,7.0,TOUCHDOWN
22651,NDST,00:13,4617715,5.0,END OF HALF,4617883,6.0,PUNT
22651,OHYO,03:40,4617232,5.0,INTERCEPTION,4618726,6.0,FIELD GOAL
22652,ILWE,01:08,4620081,6.0,END OF HALF,4620782,7.0,INTERCEPTION
22652,SDST,02:06,4619845,6.0,PUNT,4620301,7.0,PUNT
22653,TXHT,06:55,4645337,6.0,FIELD GOAL,4646506,7.0,TOUCHDOWN
22653,TXLA,02:08,4645432,7.0,END OF HALF,4646450,8.0,PUNT
22654,TXSF,01:10,4621759,5.0,END OF HALF,4622189,6.0,FIELD GOAL
22654,TXSH,01:17,4621619,5.0,TOUCHDOWN,4622717,6.0,FIELD GOAL
22656,KYMU,00:39,4646565,8.0,END OF HALF,4646620,9.0,PUNT
22656,LASE,02:44,4646478,7.0,FIELD GOAL,4646602,8.0,PUNT
22657,TNCH,00:52,4646756,6.0,END OF HALF,4646789,7.0,PUNT
22657,TNEA,04:31,4646714,6.0,MISSED FG,4646814,7.0,PUNT
22658,ALSM,00:05,4618509,7.0,END OF HALF,4618675,8.0,TOUCHDOWN
22658,SCFU,02:22,4618041,7.0,TOUCHDOWN,4618975,8.0,MISSED FG
22659,NCWE,00:11,4622933,7.0,,4623281,8.0,DOWNS
22659,VAMI,01:15,4622731,7.0,INTERCEPTION,4623836,8.0,PUNT
22660,PABU,04:12,4621576,5.0,TOUCHDOWN,4623438,6.0,INTERCEPTION
22660,PALF,02:05,4622128,4.0,TOUCHDOWN,4623175,5.0,PUNT
22661,NJMO,01:14,4614712,7.0,PUNT,4615248,8.0,TOUCHDOWN
22661,PALE,00:21,4614866,7.0,END OF HALF,4615024,8.0,FUMBLE
22662,IADR,01:44,4617422,4.0,TOUCHDOWN,4618478,5.0,PUNT
22662,OHDA,06:20,4616628,5.0,INTERCEPTION,4618987,6.0,PUNT
22663,KYMO,01:50,4647138,8.0,TOUCHDOWN,4647169,9.0,INTERCEPTION
22663,SCPR,00:30,4647158,8.0,END OF HALF,4647167,9.0,INTERCEPTION
22664,CTCE,00:42,4645236,7.0,INTERCEPTION,4645372,8.0,INTERCEPTION
22664,PASF,00:19,4645252,8.0,END OF HALF,4645267,9.0,PUNT
22665,ALST,04:09,4643949,6.0,PUNT,4643990,7.0,FIELD GOAL
22665,TXSO,00:44,4643984,6.0,END OF HALF,4644029,7.0,TOUCHDOWN
22666,NYST,01:38,4620480,5.0,PUNT,4620854,6.0,PUNT
22666,VAWM,00:37,4620668,6.0,FIELD GOAL,4621115,7.0,PUNT
22667,DEUN,01:21,4620500,6.0,PUNT,4620721,7.0,TOUCHDOWN
22667,MDTO,00:46,4620635,7.0,END OF HALF,4621221,8.0,PUNT
22668,MEUN,00:56,4643819,5.0,PUNT,4645214,6.0,PUNT
22668,PAVI,00:21,4643839,6.0,END OF HALF,4645237,7.0,TOUCHDOWN
22669,LAGR,00:06,4645880,6.0,END OF HALF,4646058,7.0,DOWNS
22669,TXPV,05:29,4645712,5.0,TOUCHDOWN,4645934,6.0,PUNT
22670,TNAI,00:20,4643405,6.0,END OF HALF,4643409,7.0,TOUCHDOWN
22670,TNLA,07:17,4643344,4.0,PUNT,4643476,5.0,PUNT
22671,CTYA,06:38,4615235,6.0,TOUCHDOWN,4616170,7.0,TOUCHDOWN
22671,DCHO,06:02,4615346,7.0,FIELD GOAL,4616446,8.0,MISSED FG
22672,DEST,03:02,4645570,7.0,PUNT,4645709,8.0,PUNT
22672,PARM,01:20,4645604,8.0,END OF HALF,4645741,9.0,INTERCEPTION
22673,TNMR,02:29,4644208,9.0,TOUCHDOWN,4644252,10.0,PUNT
22673,TNTC,00:28,4644243,10.0,END OF HALF,4644265,11.0,INTERCEPTION-TD
22674,INBU,00:47,4616269,5.0,END OF HALF,4616623,6.0,PUNT
22674,NCDA,05:55,4615728,5.0,DOWNS,4616840,6.0,TOUCHDOWN
22675,DCGT,00:11,4615939,8.0,END OF HALF,4616612,9.0,FIELD GOAL
22675,NYFO,00:49,4615761,7.0,TOUCHDOWN,4616229,8.0,FIELD GOAL
22676,MNST,00:47,4614784,7.0,DOWNS,4615192,8.0,TOUCHDOWN
22676,NYMR,01:11,4614685,6.0,PUNT,4614979,7.0,TOUCHDOWN
22677,MAMK,01:04,4644938,8.0,PUNT,4645027,9.0,PUNT
22677,NYCW,00:04,4644981,9.0,END OF HALF,4645552,10.0,FIELD GOAL
22678,ALJA,01:53,4617446,7.0,INTERCEPTION,4618445,8.0,TOUCHDOWN
22678,GAKS,00:15,4617672,9.0,END OF HALF,4618267,10.0,PUNT
22679,MOLW,00:35,4643458,5.0,END OF HALF,4643468,6.0,PUNT
22679,MOSE,02:41,4643445,5.0,DOWNS,4643491,6.0,MISSED FG
22680,NCEL,01:26,4618629,7.0,PUNT,4619275,8.0,MISSED FG
22680,VARI,00:33,4618873,8.0,END OF HALF,4619700,9.0,FIELD GOAL
22681,ALAM,02:12,4644437,5.0,END OF HALF,4644448,6.0,TOUCHDOWN
22681,FLBC,03:18,4644432,5.0,TOUCHDOWN,4644461,6.0,PUNT
22682,FLAM,01:27,4647361,6.0,END OF HALF,4647382,7.0,PUNT
22682,MSVA,03:30,4647355,5.0,PUNT,4647374,6.0,PUNT
22683,ARPB,01:07,4643057,7.0,END OF HALF,4643063,8.0,FUMBLE
22683,LASO,01:14,4643054,6.0,TOUCHDOWN,4643066,7.0,TOUCHDOWN
22684,TXEA,01:04,4776825,4.0,PUNT,4776901,5.0,PUNT
22684,TXIW,00:24,4776831,4.0,END OF HALF,4776886,5.0,TOUCHDOWN
22685,MAST,00:33,4646633,5.0,END OF HALF,4646704,6.0,TOUCHDOWN
22685,PADU,03:47,4646599,5.0,TOUCHDOWN,4646649,6.0,PUNT
22686,NCAT,00:30,4643651,6.0,INTERCEPTION,4643715,7.0,PUNT
22686,RIBT,00:12,4643662,6.0,INTERCEPTION,4643681,7.0,TOUCHDOWN
22687,ALSM,01:36,4653057,7.0,TOUCHDOWN,4654128,8.0,TOUCHDOWN
22687,SCWO,00:11,4653471,7.0,END OF HALF,4653842,8.0,PUNT
22688,AZNO,01:52,4658035,6.0,TOUCHDOWN,4658568,7.0,TOUCHDOWN
22688,CASL,00:18,4658493,7.0,END OF HALF,4658772,8.0,INTERCEPTION
22689,UTWB,01:43,4664311,5.0,MISSED FG,4664932,6.0,PUNT
22689,WAEA,03:06,4664190,5.0,PUNT,4664720,6.0,PUNT
22690,IDST,00:29,4657556,6.0,FUMBLE,4658243,7.0,INTERCEPTION
22690,MTST,00:08,4657677,6.0,FIELD GOAL,4658038,7.0,PUNT
22691,CASA,05:38,4665408,7.0,FIELD GOAL,4665924,8.0,TOUCHDOWN
22691,CONO,06:33,4665275,6.0,PUNT,4665830,7.0,PUNT
22692,CTCE,00:36,4653838,8.0,MISSED FG,4654228,9.0,PUNT
22692,RIBR,01:53,4653439,8.0,FUMBLE,4654505,9.0,INTERCEPTION
22693,NYCL,00:06,4678203,6.0,END OF HALF,4678329,7.0,TOUCHDOWN
22693,NYWA,00:50,4678197,6.0,INTERCEPTION,4678346,7.0,PUNT
22694,MAHA,01:21,4648185,6.0,FIELD GOAL,4648263,7.0,TOUCHDOWN
22694,NYCN,00:18,4648213,7.0,END OF HALF,4648221,8.0,PUNT
22695,CTYA,04:48,4651574,4.0,FIELD GOAL,4652536,5.0,TOUCHDOWN
22695,NHDA,00:11,4652085,5.0,END OF HALF,4653011,6.0,PUNT
22696,ALNO,00:12,4660943,5.0,END OF HALF,4661307,6.0,TOUCHDOWN
22696,GAKS,01:15,4660644,4.0,MISSED FG,4661027,5.0,TOUCHDOWN
22697,TXAC,02:10,4828178,9.0,TOUCHDOWN,4828910,10.0,PUNT
22697,TXSH,00:22,4828657,9.0,END OF HALF,4829077,10.0,PUNT
22698,ILEA,01:03,4682126,7.0,END OF HALF,4682133,8.0,PUNT
22698,LANW,02:56,4682118,7.0,DOWNS,4682138,8.0,PUNT
22699,IANO,08:05,4680402,4.0,TOUCHDOWN,4680549,5.0,FUMBLE
22699,ILST,04:31,4680448,4.0,FIELD GOAL,4680505,5.0,FIELD GOAL
22700,INST,01:19,4651898,7.0,END OF HALF,4652656,8.0,TOUCHDOWN
22700,NDST,02:23,4651789,6.0,TOUCHDOWN,4652422,7.0,TOUCHDOWN
22701,MDMO,01:53,4676307,5.0,TOUCHDOWN,4676330,6.0,PUNT
22701,VANO,08:40,4676285,5.0,FIELD GOAL,4676441,6.0,PUNT
22702,ILSO,06:08,4656495,6.0,FIELD GOAL,4657543,7.0,TOUCHDOWN
22702,MOSW,08:11,4656209,6.0,PUNT,4658003,7.0,PUNT
22703,SDST,00:40,4656443,7.0,PUNT,4656812,8.0,TOUCHDOWN
22703,SDVE,00:14,4656696,9.0,END OF HALF,4657422,10.0,PUNT
22704,TXAC,01:34,4663644,6.0,TOUCHDOWN,4664109,7.0,INTERCEPTION
22704,TXSF,00:03,4664013,7.0,END OF HALF,4664315,8.0,TOUCHDOWN
22705,UTDX,01:09,4798865,7.0,TOUCHDOWN,4799499,8.0,PUNT
22705,UTSO,00:04,4799070,7.0,END OF HALF,4799298,8.0,PUNT
22706,CASU,00:14,4677310,8.0,END OF HALF,4677326,9.0,FIELD GOAL
22706,IADR,01:25,4677300,7.0,DOWNS,4677314,8.0,INTERCEPTION
22707,INVA,00:26,4651891,5.0,END OF HALF,4652067,6.0,PUNT
22707,SCPR,03:14,4651598,5.0,TOUCHDOWN,4652543,6.0,INTERCEPTION
22708,LASE,02:00,4680651,8.0,TOUCHDOWN,4680798,9.0,PUNT
22708,TXEA,00:15,4680695,8.0,END OF HALF,4680788,9.0,TOUCHDOWN
22709,SCCI,00:51,4654874,5.0,END OF HALF,4655212,6.0,FUMBLE
22709,SCFU,03:12,4654372,5.0,INTERCEPTION,4655730,6.0,TOUCHDOWN
22710,GAME,01:19,4660086,8.0,TOUCHDOWN,4661691,9.0,PUNT
22710,NCWE,01:05,4660208,8.0,END OF HALF,4660762,9.0,FIELD GOAL
22711,TNEA,00:27,4653337,8.0,END OF HALF,4653598,9.0,PUNT
22711,VAMI,01:36,4653107,7.0,PUNT,4653396,8.0,TOUCHDOWN
22712,MAHC,03:10,4658257,5.0,FIELD GOAL,4659043,6.0,TOUCHDOWN
22712,PABU,05:41,4658013,6.0,INTERCEPTION,4659548,7.0,DOWNS
22713,NYFO,00:32,4652409,6.0,INTERCEPTION,4652602,7.0,TOUCHDOWN
22713,PALE,00:15,4652482,6.0,END OF HALF,4652753,7.0,PUNT
22714,INBU,02:00,4652622,4.0,PUNT,4653408,5.0,TOUCHDOWN
22714,OHDA,00:43,4652988,4.0,END OF HALF,4653245,5.0,PUNT
22715,ALST,00:18,4679317,5.0,END OF HALF,4679322,6.0,PUNT
22715,MSJA,05:11,4679274,5.0,FIELD GOAL,4679345,6.0,INTERCEPTION
22716,DCGT,03:54,4679472,6.0,END OF HALF,4679526,7.0,PUNT
22716,PAUN,05:57,4679448,6.0,PUNT,4679512,7.0,TOUCHDOWN
22717,LASO,00:21,4681077,4.0,END OF HALF,4681152,5.0,TOUCHDOWN
22717,TXPV,03:56,4681035,4.0,FIELD GOAL,4681190,5.0,PUNT
22718,DEUN,00:22,4657467,7.0,END OF HALF,4658153,8.0,TOUCHDOWN
22718,VAWM,03:58,4656792,6.0,TOUCHDOWN,4657613,7.0,PUNT
22719,MEUN,01:46,4678601,6.0,MISSED FG,4681849,7.0,FUMBLE
22719,VAHI,05:51,4678588,5.0,PUNT,4681841,6.0,PUNT
22720,NHUN,01:48,4658926,6.0,PUNT,4659616,7.0,TOUCHDOWN
22720,NYST,00:38,4659340,6.0,END OF HALF,4659444,7.0,PUNT
22721,FLBC,02:00,4678600,7.0,FUMBLE,4678615,8.0,PUNT
22721,TNAI,01:25,4678606,6.0,END OF HALF,4678622,7.0,FUMBLE
22722,FLAM,01:02,4678261,8.0,END OF HALF,4678275,9.0,PUNT
22722,SCST,02:25,4677347,7.0,PUNT,4678267,8.0,PUNT
22723,MOSE,00:21,4679450,6.0,TOUCHDOWN,4679578,7.0,PUNT
22723,TNTC,00:02,4679464,6.0,INTERCEPTION,4679562,7.0,PUNT
22724,ARCE,00:17,4662129,6.0,END OF HALF,4662538,7.0,TOUCHDOWN
22724,MOLW,01:40,4661710,7.0,TOUCHDOWN,4662655,8.0,TOUCHDOWN
22725,NCCM,01:22,4681628,9.0,FIELD GOAL,4681662,10.0,TOUCHDOWN
22725,SCCH,03:55,4681522,8.0,TOUCHDOWN,4681651,9.0,TOUCHDOWN
22726,NCGW,03:08,4650874,5.0,PUNT,4651357,6.0,TOUCHDOWN
22726,PARM,00:49,4651013,7.0,END OF HALF,4651876,8.0,PUNT
22727,CALI,02:34,4680251,7.0,PUNT,4680550,8.0,PUNT
22727,ORPS,00:50,4680288,7.0,END OF HALF,4680399,8.0,TOUCHDOWN
22728,MAMK,08:14,4679191,3.0,TOUCHDOWN,4680294,4.0,PUNT
22728,PADU,02:07,4679264,4.0,END OF HALF,4680314,5.0,PUNT
22729,NJPR,00:09,4654563,6.0,END OF HALF,4655032,7.0,FIELD GOAL
22729,PALF,01:02,4654312,5.0,DOWNS,4654750,6.0,PUNT
22730,FLSS,00:50,4653539,9.0,END OF HALF,4654495,10.0,PUNT
22730,NYMR,01:38,4653301,9.0,DOWNS,4654146,10.0,DOWNS
22731,NJMO,00:05,4681947,7.0,END OF HALF,4681959,8.0,PUNT
22731,NYAB,05:07,4681911,6.0,FIELD GOAL,4681949,7.0,TOUCHDOWN
22732,MNST,00:28,4681418,5.0,END OF HALF,4681422,6.0,PUNT
22732,NCDA,02:49,4681380,5.0,FIELD GOAL,4681454,6.0,TOUCHDOWN
22733,ALAM,00:21,4680647,6.0,END OF HALF,4680657,7.0,PUNT
22733,LAGR,01:02,4680630,6.0,TOUCHDOWN,4680678,7.0,PUNT
22734,MDTO,01:54,4653475,4.0,INTERCEPTION,4654109,5.0,FUMBLE
22734,NCEL,01:03,4653601,5.0,TOUCHDOWN,4654646,6.0,FIELD GOAL
22735,KYMU,00:19,4655367,9.0,END OF HALF,4656059,10.0,PUNT
22735,TNMR,01:38,4655117,9.0,MISSED FG,4656441,10.0,TOUCHDOWN
22736,ARPB,04:37,4679922,8.0,PUNT,4680028,9.0,TOUCHDOWN
22736,TXSO,00:39,4679984,7.0,END OF HALF,4680007,8.0,PUNT
22737,NDUN,00:06,4678045,5.0,END OF HALF,4678051,6.0,PUNT
22737,OHYO,02:11,4678011,5.0,TOUCHDOWN,4678085,6.0,FIELD GOAL
22738,LANI,00:37,4681191,5.0,END OF HALF,4681211,6.0,TOUCHDOWN
22738,TXHT,02:14,4681135,5.0,MISSED FG,4681288,6.0,PUNT
22739,MSAL,00:34,4679347,6.0,END OF HALF,4679364,7.0,PUNT
22739,MSVA,03:42,4679325,5.0,PUNT,4679354,6.0,PUNT
22740,TXTA,00:36,4664922,7.0,END OF HALF,4665134,8.0,TOUCHDOWN
22740,UTSO,01:48,4664698,7.0,TOUCHDOWN,4665496,8.0,FIELD GOAL
22741,SCCI,02:53,4688713,6.0,DOWNS,4689838,7.0,DOWNS
22741,SCWO,01:33,4688880,6.0,TOUCHDOWN,4689426,7.0,TOUCHDOWN
22742,ALJA,00:27,4698935,7.0,END OF HALF,4699228,8.0,PUNT
22742,ALNO,01:51,4698542,6.0,TOUCHDOWN,4699008,7.0,TOUCHDOWN
22743,CASL,00:08,4693354,6.0,END OF HALF,4693527,7.0,INTERCEPTION
22743,IDST,02:15,4692703,6.0,FIELD GOAL,4693814,7.0,TOUCHDOWN
22744,CASA,03:30,4699144,7.0,TOUCHDOWN,4699926,8.0,INTERCEPTION
22744,WAEA,00:17,4699588,9.0,END OF HALF,4700159,10.0,DOWNS
22745,IDUN,01:48,4691260,6.0,TOUCHDOWN,4692085,7.0,FIELD GOAL
22745,MTUN,00:23,4691785,6.0,END OF HALF,4692425,7.0,PUNT
22746,CONO,01:49,4692450,5.0,PUNT,4693807,6.0,DOWNS
22746,MTST,00:30,4692749,5.0,END OF HALF,4693125,6.0,TOUCHDOWN
22747,AZNO,00:18,4700689,7.0,END OF HALF,4701074,8.0,PUNT
22747,CADA,01:31,4700248,6.0,TOUCHDOWN,4700863,7.0,TOUCHDOWN
22748,NJPR,00:06,4683658,5.0,END OF HALF,4683664,6.0,TOUCHDOWN
22748,RIBR,01:56,4683608,5.0,TOUCHDOWN,4683693,6.0,PUNT
22749,NYCL,03:27,4688007,9.0,PUNT,4689786,10.0,FUMBLE
22749,PAUN,01:51,4688285,8.0,PUNT,4688791,9.0,FIELD GOAL
22750,NYCN,01:17,4687043,6.0,END OF HALF,4687359,7.0,MISSED FG
22750,PALE,01:43,4686841,6.0,TOUCHDOWN,4687840,7.0,INTERCEPTION-TD
22751,DCHO,00:57,4694714,7.0,FIELD GOAL,4695498,8.0,PUNT
22751,MAHA,00:02,4695196,7.0,END OF HALF,4695283,8.0,TOUCHDOWN
22752,NHDA,00:19,4688118,4.0,INTERCEPTION,4688567,5.0,FUMBLE
22752,NHUN,03:45,4687737,4.0,TOUCHDOWN,4688907,5.0,PUNT
22753,KYMU,02:19,4711338,9.0,PUNT,4711391,10.0,PUNT
22753,TNAP,00:39,4711356,8.0,END OF HALF,4711372,9.0,TOUCHDOWN
22754,KYEA,07:08,4696668,5.0,FIELD GOAL,4697757,6.0,MISSED FG
22754,TXSH,01:52,4697386,6.0,END OF HALF,4697961,7.0,DOWNS
22755,ARCE,01:32,4687208,6.0,FIELD GOAL,4687728,7.0,PUNT
22755,GAKS,04:46,4686965,6.0,FIELD GOAL,4687624,7.0,PUNT
22756,TXAC,00:56,4694188,6.0,PUNT,4695138,7.0,PUNT
22756,UTSO,00:11,4694359,6.0,END OF HALF,4694504,7.0,MISSED FG
22757,LAMC,00:15,4715183,7.0,END OF HALF,4715207,8.0,PUNT
22757,TXEA,02:47,4715146,7.0,FIELD GOAL,4715197,8.0,FIELD GOAL
22758,ILST,01:31,4690362,5.0,FIELD GOAL,4690937,6.0,PUNT
22758,SDVE,03:14,4690280,5.0,PUNT,4691052,6.0,FIELD GOAL
22759,MDMO,00:29,4682801,6.0,END OF HALF,4682902,7.0,FUMBLE
22759,NCCE,01:53,4682769,7.0,TOUCHDOWN,4682927,8.0,PUNT
22760,DEST,01:01,4710374,6.0,END OF HALF,4710382,7.0,TOUCHDOWN
22760,VANO,03:20,4710365,5.0,DOWNS,4710378,6.0,PUNT
22761,NDST,01:16,4692180,5.0,PUNT,4693276,6.0,PUNT
22761,SDST,00:30,4692466,5.0,END OF HALF,4692570,6.0,FIELD GOAL
22762,LANI,01:07,4714192,7.0,END OF HALF,4714436,8.0,PUNT
22762,TXIW,03:09,4714146,6.0,DOWNS,4714235,7.0,TOUCHDOWN
22763,IANO,00:54,4698725,8.0,END OF HALF,4698853,9.0,TOUCHDOWN
22763,UTDX,01:38,4698591,8.0,PUNT,4699422,9.0,PUNT
22764,CASU,02:36,4713819,5.0,END OF HALF,4713866,6.0,TOUCHDOWN
22764,SCPR,04:16,4713798,7.0,PUNT,4713910,8.0,PUNT
22765,INBU,00:23,4688593,5.0,END OF HALF,4688949,6.0,FIELD GOAL
22765,INVA,00:58,4688383,5.0,PUNT,4689625,6.0,PUNT
22766,NCWE,01:38,4712439,7.0,FIELD GOAL,4712467,8.0,PUNT
22766,SCFU,05:43,4712423,6.0,DOWNS,4712480,7.0,FIELD GOAL
22767,GAME,01:56,4694026,9.0,PUNT,4694541,10.0,INTERCEPTION
22767,TNEA,01:06,4694134,9.0,FIELD GOAL,4694413,10.0,PUNT
22768,CTYA,02:29,4685478,6.0,INTERCEPTION,4685845,7.0,TOUCHDOWN
22768,PABU,01:18,4685545,7.0,END OF HALF,4686396,8.0,TOUCHDOWN
22769,NYCW,02:47,4714588,5.0,PUNT,4715009,6.0,FUMBLE
22769,PASF,01:19,4714607,5.0,FIELD GOAL,4714868,6.0,FIELD GOAL
22770,LASO,01:24,4713167,7.0,PUNT,4713192,8.0,PUNT
22770,MSAL,05:11,4713141,6.0,TOUCHDOWN,4713184,7.0,PUNT
22771,NCEL,03:36,4687558,5.0,FUMBLE,4688258,6.0,PUNT
22771,RIUN,00:19,4687951,6.0,END OF HALF,4688616,7.0,PUNT
22772,MEUN,00:55,4688731,6.0,PUNT,4689189,7.0,TOUCHDOWN
22772,NJMO,00:35,4688917,8.0,END OF HALF,4689810,9.0,TOUCHDOWN
22773,NYAB,00:19,4714455,6.0,TOUCHDOWN,4714556,7.0,MISSED FG
22773,VAHI,01:13,4714413,5.0,PUNT,4714505,6.0,INTERCEPTION
22774,NYFO,03:07,4711222,8.0,TOUCHDOWN,4711245,9.0,PUNT
22774,NYST,01:31,4711230,8.0,END OF HALF,4711237,9.0,INTERCEPTION
22775,FLBC,01:29,4714180,7.0,END OF HALF,4714234,8.0,PUNT
22775,MSJA,03:14,4714152,7.0,DOWNS,4714263,8.0,INTERCEPTION
22776,FLAM,00:23,4710884,6.0,END OF HALF,4711005,7.0,TOUCHDOWN
22776,LAGR,01:01,4710861,6.0,TOUCHDOWN,4710897,7.0,MISSED FG
22777,TNAI,02:52,4698021,6.0,TOUCHDOWN,4698412,7.0,TOUCHDOWN
22777,TNTC,00:32,4698302,6.0,END OF HALF,4698796,7.0,PUNT
22778,ILSO,00:32,4693323,6.0,END OF HALF,4693482,7.0,MISSED FG
22778,ILWE,04:01,4692599,6.0,TOUCHDOWN,4693874,7.0,INTERCEPTION
22779,ORPS,02:33,4694620,6.0,DOWNS,4694978,7.0,PUNT
22779,UTWB,00:13,4694892,7.0,END OF HALF,4695275,8.0,TOUCHDOWN
22780,NCCM,01:09,4713275,8.0,FIELD GOAL,4713312,9.0,DOWNS
22780,PARM,01:32,4713265,7.0,PUNT,4713293,8.0,PUNT
22781,RIBT,00:18,4712804,7.0,END OF HALF,4712806,8.0,TOUCHDOWN
22781,SCCH,02:33,4712323,7.0,TOUCHDOWN,4712818,8.0,PUNT
22782,NYMR,01:02,4685474,4.0,INTERCEPTION,4685700,5.0,PUNT
22782,OHDA,00:07,4685662,5.0,END OF HALF,4685765,6.0,PUNT
22783,KYMO,01:55,4711984,8.0,TOUCHDOWN,4712008,9.0,PUNT
22783,NCDA,00:48,4711993,8.0,PUNT,4712001,9.0,FUMBLE
22784,MAMK,02:30,4711566,6.0,FIELD GOAL,4711594,7.0,TOUCHDOWN
22784,NYWA,07:33,4711545,6.0,TOUCHDOWN,4711627,7.0,FIELD GOAL
22785,FLEW,02:39,4711014,6.0,END OF HALF,4711056,7.0,PUNT
22785,NCAT,04:19,4710988,6.0,TOUCHDOWN,4711065,7.0,TOUCHDOWN
22786,TNCH,00:16,4688516,8.0,END OF HALF,4689372,9.0,MISSED FG
22786,VAMI,01:22,4688355,6.0,PUNT,4688761,7.0,TOUCHDOWN
22787,SCST,03:51,4713670,5.0,DOWNS,4713705,6.0,FIELD GOAL
22787,VALY,00:38,4713692,6.0,END OF HALF,4713776,7.0,SAFETY
22788,INST,02:54,4690754,8.0,TOUCHDOWN,4693649,9.0,TOUCHDOWN
22788,OHYO,01:31,4691146,7.0,END OF HALF,4691931,8.0,TOUCHDOWN
22789,IADR,02:10,4712445,5.0,TOUCHDOWN,4712502,6.0,PUNT
22789,MNST,00:06,4712474,6.0,END OF HALF,4712518,7.0,FUMBLE
22790,ALST,00:51,4715319,6.0,FIELD GOAL,4715345,7.0,DOWNS
22790,MSVA,03:21,4715310,6.0,PUNT,4715341,7.0,PUNT
22791,ILEA,00:05,4711626,6.0,END OF HALF,4711721,7.0,PUNT
22791,MOLW,04:44,4711598,6.0,TOUCHDOWN,4711735,7.0,PUNT
22792,PAVI,00:51,4713347,5.0,MISSED FG,4713368,6.0,PUNT
22792,VARI,00:01,4713363,6.0,END OF HALF,4713381,7.0,PUNT
22793,LANW,01:39,4712317,8.0,PUNT,4712342,9.0,INTERCEPTION
22793,TXHT,01:11,4712324,9.0,END OF HALF,4712347,10.0,DOWNS
22794,ALAM,00:12,4712625,7.0,END OF HALF,4712633,8.0,PUNT
22794,ARPB,04:33,4712600,7.0,FIELD GOAL,4712640,8.0,TOUCHDOWN
22795,CTSH,00:46,4713761,7.0,END OF HALF,4713770,8.0,PUNT
22795,MAST,02:31,4713734,7.0,PUNT,4713799,8.0,PUNT
22796,CASL,01:00,4731013,7.0,FIELD GOAL,4731394,8.0,INTERCEPTION
22796,WAEA,01:10,4730990,6.0,INTERCEPTION,4731343,7.0,INTERCEPTION
22797,IDUN,04:25,4723382,6.0,TOUCHDOWN,4724375,7.0,TOUCHDOWN
22797,ORPS,00:18,4723725,7.0,END OF HALF,4724894,8.0,PUNT
22798,AZNO,00:56,4746511,5.0,TOUCHDOWN,4746671,6.0,PUNT
22798,IDST,00:11,4746537,5.0,END OF HALF,4746650,6.0,PUNT
22799,CASA,05:11,4734022,5.0,TOUCHDOWN,4734341,6.0,PUNT
22799,MTUN,04:02,4734066,5.0,MISSED FG,4734300,6.0,PUNT
22800,MTST,01:05,4724886,9.0,TOUCHDOWN,4725996,10.0,TOUCHDOWN
22800,UTWB,00:50,4725089,6.0,DOWNS,4725665,7.0,SAFETY
22801,CADA,01:28,4725658,6.0,TOUCHDOWN,4726130,7.0,TOUCHDOWN
22801,CONO,00:38,4725899,8.0,END OF HALF,4726798,9.0,MISSED FG
22802,NYCN,01:31,4720000,6.0,TOUCHDOWN,4721282,7.0,PUNT
22802,RIBR,00:45,4720273,6.0,MISSED FG,4720695,7.0,DOWNS
22803,NHDA,02:32,4721136,6.0,PUNT,4721999,7.0,FIELD GOAL
22803,NYCL,01:43,4721342,6.0,FIELD GOAL,4722578,7.0,PUNT
22804,MAHA,00:37,4716635,6.0,END OF HALF,4716711,7.0,PUNT
22804,NJPR,01:24,4716618,6.0,PUNT,4716728,7.0,TOUCHDOWN
22805,ALNO,01:00,4747904,6.0,INTERCEPTION,4747957,7.0,TOUCHDOWN
22805,KYEA,00:26,4747920,6.0,END OF HALF,4747928,7.0,PUNT
22806,GAKS,04:00,4723442,4.0,FIELD GOAL,4724285,5.0,PUNT
22806,TNTC,00:22,4723852,5.0,FIELD GOAL,4724513,6.0,TOUCHDOWN
22807,TXHT,01:59,4817951,13.0,END OF HALF,4818014,14.0,TOUCHDOWN
22807,TXIW,03:49,4817923,9.0,TOUCHDOWN,4817990,10.0,FIELD GOAL
22808,TXEA,01:06,4745818,8.0,END OF HALF,4746952,9.0,FIELD GOAL
22808,TXHT,01:43,4745804,7.0,PUNT,4745842,8.0,PUNT
22809,LAMC,00:19,4747126,8.0,END OF HALF,4747148,9.0,PUNT
22809,LANI,01:50,4747050,8.0,INTERCEPTION,4747199,9.0,TOUCHDOWN
